id_household,id_person,is_worker,is_family,weekday,weekend_day,relationship_to_head,n_children_0_4,n_children_5_14,n_children_0_14,n_underage,n_adults_15_65,n_adults,n_time_reporters,n_workers,n_professionals,n_elderly,has_elderly,household_size,mean_age,has_children,in_couple,lives_with_partner,domestic_service,help_from_relatives,external_support,female,age,age_bracket,ses,education_level,in_education,employed,contracted_hours,usual_hours,work_days_per_week,quintile,macrozone,region,region_name,income_share,teleworks,work_schedule,employment_status,formality,cise,occupation_group,swb1,swb2,swb3,swb4,swb5,swb6,swb7,swb8,swb9,swb10,swb11,swb12,swb13,swb14,swb15,swb16,swb17,swb18,swb19,inc_main_job,inc_labor,inc_pension,inc_group,inc_household_total,inc_household_pc,inc_group_personal,inc_personal,household_income,inc_person_week,I,t_paid_work,t_care_essential,t_care_education_related,t_care_other,t_domestic_meals,t_domestic_cleaning,t_domestic_laundry,t_domestic_maintenance,t_domestic_admin,t_domestic_shopping,t_domestic_pets,t_voluntary_community,t_voluntary_households,t_personal_care,t_meals,t_sleep,t_education,t_leisure_social,t_leisure_hobbies,t_media_reading,t_media_video,t_media_audio,t_media_computer,t_commute_to,t_commute_ed,t_commute_cpaf_cp,t_commute_tdnr_admnhog,t_commute_tdnr_comphog,t_commute_tcnr_re,t_commute_tcnr_ce,t_commute_tcnr_oac,t_care_0_4,t_care_5_14,t_care_children_teens,t_care_15_65,t_care_66_plus,t_care_disability,tact_tto_ds,tact_tto_fds,tact_ted_ds,tact_ted_fds,tact_tcpaf_cp_ds,tact_tcpaf_cp_fds,tact_ttdnr_admnhog_ds,tact_ttdnr_admnhog_fds,tact_ttdnr_comphog_ds,tact_ttdnr_comphog_fds,tact_ttcnr_re_ds,tact_ttcnr_re_fds,tact_ttcnr_oac_health_ds,tact_ttcnr_oac_health_fds,tact_ttcnr_oac_work_ds,tact_ttcnr_oac_work_fds,tact_factor_sab,tact_factor_dom,tact_factor_ds,t_total,wage,savings,food,clothing,utilities,household_goods,health,transportation,communications,recreation,education_exp,restaurants,total_expenses
13635-1,13635-1-02,0,0,4,7,2,0,0,0,0,2,3,3,0,1,2,0,3,56.333333333333336,1,1,1,0,0,0,1,60,45-65,1,primaria,0,0,0,0,0,1,sur,12,La Araucanía,0,0,NA,Inactiva(o),NA,NA,NA,5,5,85,NA,NA,85,85,2,2,1,85,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,112.5,12.5,0,0,0,0,0,2.29,1.34,0.11,0,0,0,0.03,0,2.37,20.35,20.44,59.99,0,39.82,0,3.87,3.67,0.2,13.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2891003610286698,1.476923076923077,1.1612903225806452,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
13635-1,13635-1-03,0,0,4,7,3,0,0,0,0,2,3,3,0,1,2,1,3,56.333333333333336,0,0,0,0,0,0,1,42,25-44,1,técnica,0,0,0,0,0,1,sur,12,La Araucanía,0,0,NA,Inactiva(o),NA,NA,NA,5,4,85,NA,NA,2,85,2,2,3,85,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,112.5,12.5,0,0,0.67,0.01,0.46,26.82,15.73,0.64,0.03,0.02,1.04,0.82,0,0,12.2,15.59,48.89000000000001,0,22.92,0.77,9.4,6.9,0.55,2.75,0.04,0,0,0,1.75,0,0,0,0.06,0.35,0.36,0.46,0.32,0.32,NA,NA,NA,NA,NA,NA,NA,NA,0.689655172413793,NA,NA,NA,NA,NA,NA,NA,1.1200918291641586,1.125,0.8275862068965517,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
13636-1,13636-1-01,1,0,1,7,1,0,0,0,0,2,2,2,2,2,0,0,2,29,0,1,1,0,0,0,0,28,25-44,2,técnica,0,1,45,9,5,3,sur,16,Magallanes y la Antártica Chilena,0.5652173913043478,0,3,Ocupada(o),1,4,2,5,5,NA,2,NA,1,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,195,195,0,0,345,172.5,0,195,345,172.5,0,45,0,0,1.29,2.82,0.34,0.26,0,0.34,0,4.19,0,0,7.26,10.2,54.87999999999999,0,4.08,1.01,19.91,0.35,1.01,7.94,6.17,0,0,0,0,0,0,0.95,0,0,0,1.29,0,0,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9016184050370415,1.1365430149960536,1.1459754433833562,168,4.333333333333333,-6.160442169944313,21.73,5.45,57,14.55,9.6,29.73,24.8,16.54,7.76,13.99,201.1604421699443
13639-1,13639-1-01,1,1,1,7,1,1,2,3,3,5,5,6,3,1,0,0,8,22.875,1,1,1,0,0,0,0,35,25-44,2,secundaria,0,1,40,8,5,3,norte,4,Atacama,0.37142857142857144,0,2,Ocupada(o),1,3,5,3,4,4,2,NA,2,2,2,2,2,2,NA,NA,NA,NA,NA,1,1,1,130,130,0,0,350,43.75,0,130,350,43.75,0,40,8.69,0,0,2.49,2.73,0,1.15,1.54,0.19,0.43,0,0,10.93,3.88,39.710000000000015,0,14.36,0,0,15.58,2.6,21.06,2.36,0,0,0,0.3,0,0,0,8.69,0,8.69,0,0,0,45,NA,NA,NA,NA,NA,1.1777595179402902,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1401425178147269,0.9829351535836177,0.7066557107641742,168.00000000000003,3.25,-12.891031640765762,57.9,3.75,20.61,7.22,5.94,18.68,12.79,6.12,2.91,6.97,142.89103164076576
13639-1,13639-1-02,1,1,1,7,2,1,2,3,3,5,5,6,3,1,0,0,8,22.875,1,1,1,0,0,0,1,36,25-44,2,técnica,0,1,48,8,6,3,norte,4,Atacama,0.2857142857142857,0,4,Ocupada(o),1,3,3,5,4,2,2,NA,1,1,2,1,3,1,NA,NA,NA,NA,NA,3,5,1,100,100,0,0,0,0,0,100,350,43.75,0,48,13.93,1.81,0,10.07,3.95,2.86,0.9,0.15,6.7,0.08,0,0,4.88,3.98,44.65,0,4.16,0,0.45,5.61,0.3,10.31,4.01,0,0,0,1.2,0,0,0,13.93,1.81,15.74,0,0,0,40,NA,NA,NA,NA,NA,NA,NA,6.413043478260869,NA,NA,NA,NA,NA,NA,NA,0.9201277955271566,0.8674698795180723,0.6413043478260869,168,2.0833333333333335,-9.916178185204432,44.54,2.88,15.85,5.56,4.57,14.37,9.84,4.71,2.24,5.36,109.91617818520443
13639-1,13639-1-03,0,0,1,7,10,1,2,3,3,5,5,6,3,1,0,0,8,22.875,0,0,0,0,0,0,0,35,25-44,2,secundaria,0,0,0,0,0,3,norte,4,Atacama,0,0,NA,Desocupada(o),NA,NA,NA,5,5,5,NA,NA,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,350,43.75,0,0,15.73,0,1.97,1.11,2.82,0,6.79,0,0.05,3.46,0,17.46,3.51,5.5,57.97,0,28.2,0,0,12.01,0,9.57,0,0,0,0,0.09,0,0,1.76,15.77,0,15.77,1.94,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1213254690002177,1.425742574257426,1.0588235294117647,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
13639-1,13639-1-05,0,0,1,7,10,1,2,3,3,5,5,6,3,1,0,0,8,22.875,0,1,1,0,0,0,1,24,12-24,2,secundaria,0,0,0,0,0,3,norte,4,Atacama,0,0,NA,Inactiva(o),NA,NA,NA,4,4,4,NA,NA,2,2,2,2,2,2,NA,NA,NA,NA,NA,3,NA,1,0,0,0,0,0,0,0,0,350,43.75,0,0,17.24,0,14,3.67,3.87,0,0,0,0,0,0,0,7.15,7.22,88.88,0,12.42,0,0,3.47,0,8.14,0,0,0,0,0,0,1.94,0,3.88,29.67,33.55,0,0,0,NA,NA,NA,NA,558.9873417721519,NA,NA,NA,NA,NA,NA,NA,11.645569620253164,NA,NA,NA,1.2203389830508473,1.1520000000000001,1.1645569620253164,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
13641-1,13641-1-01,1,1,2,6,1,0,0,0,0,3,3,3,2,1,0,0,3,36,1,1,1,1,0,1,1,47,45-65,3,universitaria,0,1,40,9,5,5,metropolitana,7,Región Metropolitana de Santiago,0.6896551724137931,0,2,Ocupada(o),1,3,1,3,3,3,2,NA,2,1,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,500,500,0,0,725,241.66666666666666,0,500,725,241.66666666666666,0,40,0,0,0.02,1.6,2.05,0,0,3.21,0,9.17,0,1.14,8.98,11.44,43.029999999999994,0,5.63,4.57,4.93,10.61,0.57,17.51,1.29,0,2.25,0,0,0,0,0,0,0,0,0.02,0,0,45,NA,NA,NA,0.9649122807017543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9729729729729729,1.2090680100755666,0.7719298245614035,168,12.5,23.22620082871143,75.39,11.73,69,31.21,41.75,73.24,33.8,53.46,33.44,53.74,476.77379917128854
13641-1,13641-1-02,1,1,2,6,2,0,0,0,0,3,3,3,2,1,0,0,3,36,1,1,1,1,0,1,1,43,25-44,3,secundaria,0,1,40,8,5,5,metropolitana,7,Región Metropolitana de Santiago,0.3103448275862069,0,2,Ocupada(o),1,4,3,4,2,2,2,NA,1,1,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,225,225,0,0,0,0,0,225,725,241.66666666666666,0,40,0,0,0,1.4,0.37,0.35,0,1.14,0.34,6.53,7.93,0,6.98,5.19,41.85,1.37,16.98,5.64,4.1,10.85,0,12.38,4.12,0,0,0,0.48,0,0,0,0,0,0,0,0,0,52.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.062730627306273,1.251170800453897,0.8241758241758242,168,5.625,10.451790372920144,33.93,5.28,31.05,14.05,18.79,32.96,15.21,24.06,15.05,24.18,214.54820962707987
13644-1,13644-1-01,1,1,5,6,1,2,1,3,3,2,2,2,2,1,0,0,5,21,1,1,1,0,0,0,1,40,25-44,2,universitaria,0,1,4,4,1,1,centro,8,Libertador General Bernardo O´Higgins,0.5555555555555556,0,1,Ocupada(o),2,2,3,4,4,4,3,NA,2,1,1,1,3,3,4,1,1,1,1,NA,NA,NA,62.5,62.5,0,0,112.5,22.5,0,62.5,112.5,22.5,0,4,58.41,7.47,0.17,8.01,2.92,5.27,0,0.09,1.52,3,0,0,2.07,5.99,39.890000000000015,0,1.66,0,0.68,5.76,10.98,5.37,0,0,0,0,0.49,4.25,0,0,37.22,61.07,70.12,0,0,60.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8495575221238938,1.1379252788827996,4.247787610619469,168,15.625,-40.930355605258235,35.11,3.6,25.16,6.55,4.92,11.8,9.21,3.62,0.68,2.77,103.43035560525823
13644-1,13644-1-02,1,1,5,6,2,2,1,3,3,2,2,2,2,1,0,0,5,21,1,1,1,0,0,0,0,54,45-65,2,secundaria,0,1,30,3,5,1,centro,8,Libertador General Bernardo O´Higgins,0.4444444444444444,1,1,Ocupada(o),2,2,5,4,4,4,1,NA,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,50,50,0,0,0,0,0,50,112.5,22.5,0,30,17.38,0,0,7.47,2.9,1.78,1.2,0,0.27,2.71,0,0,5.57,15.21,47.82000000000001,0.18,3.3,0.13,0.23,10.89,0,1.89,0,0,0,0,0.06,19.01,0,0,46.3,0.95,46.3,0,0,0,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1076923076923075,1.2020588262546679,0.9504950495049505,168.00000000000003,1.6666666666666667,-32.74428448420658,28.09,2.88,20.13,5.24,3.93,9.44,7.37,2.9,0.55,2.21,82.74428448420659
13645-1,13645-1-03,0,0,5,7,4,0,1,1,1,2,2,2,2,2,0,0,3,28,0,0,0,0,0,0,1,14,12-24,3,primaria,1,0,0,0,0,5,norte,4,Atacama,0,0,NA,Menor de 15 años,NA,NA,NA,4,5,85,NA,1,3,85,1,1,2,85,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1400,391.6666666666667,0,0,0,0.14,0,0.47,1.1,0.39,0,0,0,1.58,5.59,1.9,7.19,11.22,52.95,41.98,9.95,5.39,1.89,11.71,1.72,9.18,0,3.65,0,0,0,0,0,0,0,0.14,0.14,0,0,0,NA,NA,21.924482338611448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9613313798723645,1.2609457092819614,0.8769792935444579,168,NA,0,0,0,0,0,0,0,0,0,0,0,0
13648-1,13648-1-02,0,0,5,6,11,0,0,0,0,2,2,2,0,0,0,0,2,19.5,0,0,0,0,0,0,1,20,12-24,3,secundaria,1,0,0,0,0,1,metropolitana,7,Región Metropolitana de Santiago,0,0,NA,Inactiva(o),NA,NA,NA,4,4,NA,NA,1,1,1,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.01,0.01,0,0,0.03,0,0,0,9.73,6.39,83.87,24.9,14.99,0.3,9.96,4.9,2.87,9.82,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8700906344410877,1.105014432716285,0.8112676056338028,168.00000000000003,NA,-0,0,0,0,0,0,0,0,0,0,0,0
13649-1,13649-1-02,1,0,1,7,5,0,0,0,0,2,2,1,2,0,0,0,2,42,0,0,0,0,0,0,1,58,45-65,1,secundaria,0,1,20,4,5,1,sur,15,Aysén del General Carlos Ibañez del Campo,0,0,1,Ocupada(o),2,3,3,4,4,NA,1,NA,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,12.74,12.58,4.1,0,2.72,1.57,0.46,0,21.75,10.19,13.94,47.84000000000001,0,5.3,0.09,0,5.31,0.07,3.67,1.53,0,2.3,0,1.84,0,0,0,0,0,0,0,0,0,20,NA,NA,NA,4.591439688715954,NA,NA,NA,0.7652399481193256,NA,NA,NA,NA,NA,NA,NA,1.3107510817736492,1.44,0.9182879377431908,168.00000000000003,0,-0,0,0,0,0,0,0,0,0,0,0,0
13651-1,13651-1-01,1,0,5,6,1,0,0,0,0,0,2,2,1,0,2,0,2,77.5,0,0,0,0,0,0,1,84,66+,1,secundaria,0,1,4,2,2,4,centro,8,Libertador General Bernardo O´Higgins,0.6774193548387096,0,1,Ocupada(o),2,2,5,3,4,NA,3,NA,3,85,3,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,5,5,100,300,155,77.5,203.22580645161287,308.23,455,179.11290322580643,1600000,4,0,0,0,4.78,2.6,7.79,0.2,0.09,0.58,7.11,0.21,0,21.16,14.72,59.32,0,1.27,18.72,2.07,14.59,1.25,6.9,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1659919028340082,1.2183836837441473,2.706766917293233,168,1.25,77.41781106032144,67.38,5.43,38.44,20.01,38.37,22.85,18.29,12.03,0.5,7.51,230.81218893967858
13651-1,13651-1-02,0,0,5,6,12,0,0,0,0,0,2,2,1,0,2,0,2,77.5,0,0,0,0,0,0,0,71,66+,1,primaria,0,0,0,0,0,4,centro,8,Libertador General Bernardo O´Higgins,0.32258064516129037,0,NA,Inactiva(o),NA,NA,NA,3,3,NA,NA,NA,2,85,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,50,0,0,0,96.77419354838709,146.77,455,125.88709677419355,200000,0,0,0,0,4.75,7.78,0.19,7.59,1.27,3.8,5.63,0,0,12.15,17.07,61.90999999999999,0,3.37,7.59,15.75,9.28,3.8,0,0,0,0,0,6.07,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2.8685258964143427,NA,NA,NA,NA,NA,NA,NA,1.1851851851851851,1.4589204474995319,1.1474103585657371,168.00000000000003,NA,36.86562431443879,32.09,2.59,18.31,9.53,18.27,10.88,8.71,5.73,0.24,3.57,109.90437568556122
13652-1,13652-1-02,0,0,4,6,2,0,0,0,0,2,2,2,1,1,0,0,2,38.5,0,1,1,0,0,0,0,43,25-44,2,universitaria,0,0,0,0,0,1,sur,12,La Araucanía,0,0,NA,Desocupada(o),NA,NA,NA,4,4,NA,NA,NA,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,127.5,7.5,0,0,0,0,0,1.57,0.9,0,0.87,0,2.06,0.58,0,1.1,7.39,23.21,49.96,0,30.02,0,18.78,0.87,0.75,26.79,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1.5581920903954802,NA,NA,NA,NA,NA,NA,NA,1.170731707317073,1.0520778537611783,0.9349152542372882,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
13655-1,13655-1-01,0,0,4,6,1,0,0,0,0,0,2,2,0,2,2,0,2,72.5,0,1,1,0,0,0,0,73,66+,1,técnica,0,0,0,0,0,5,sur,13,Los Ríos,0.5714285714285714,0,NA,Inactiva(o),NA,NA,NA,5,4,NA,NA,NA,2,85,2,2,1,85,NA,NA,NA,NA,NA,NA,NA,NA,0,0,200,700,350,175,400,600,1050,375,3600000,0,0,0,0,5.99,0.23,0.2,7.65,2.83,2.86,6.77,0,0,17.4,19.3,53.78,0,19.22,0,6.89,14.13,1.4,7.45,0,0,0,0,1.9,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,2.6865671641791042,NA,2.6865671641791042,NA,NA,NA,NA,NA,NA,NA,1,1.311092470532514,1.0746268656716418,168,NA,170.69873052681905,49.46,6.84,92.22,70.02,68.49,43.31,41.15,30.18,5.31,22.33,429.3012694731809
13655-1,13655-1-02,0,0,4,6,2,0,0,0,0,0,2,2,0,2,2,0,2,72.5,0,1,1,0,0,0,1,72,66+,1,técnica,0,0,0,0,0,5,sur,13,Los Ríos,0.42857142857142855,0,NA,Inactiva(o),NA,NA,NA,5,5,NA,NA,NA,2,85,2,1,2,85,NA,NA,NA,NA,NA,NA,NA,NA,0,0,150,0,0,0,300,450,1050,325,600000,0,0.03,0.06,0.12,14.34,2.06,0.28,0,0,0.17,12.95,5.23,0,10.4,14.97,52.85,0,14.27,0,3.93,32.29,0.71,3.28,0,0,0,0,0.06,0,0,0,0,0.06,0.06,0,0.14,0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1851851851851851,1.0433451965546423,1.0034843205574913,168,NA,128.02404789511428,37.09,5.13,69.17,52.51,51.37,32.49,30.86,22.64,3.98,16.75,321.9759521048857
13656-1,13656-1-01,1,0,2,7,1,0,0,0,0,2,2,2,2,2,0,0,2,25,0,0,0,0,0,0,0,27,25-44,3,técnica,0,1,60,10,6,3,sur,12,La Araucanía,0.6060606060606061,0,4,Ocupada(o),1,1,1,3,5,NA,1,NA,2,85,2,2,2,85,NA,NA,NA,NA,NA,NA,NA,NA,250,250,0,0,412.5,206.25,0,250,412.5,206.25,0,60,0,0,0,0.98,0.07,0.3,0,0.55,3.73,1.94,0,0,5.83,5.55,40.44,0,16.58,1.68,1.67,4.96,0.84,14.9,4.37,0,0,0,3.61,0,0,0,0,0,0,0,0,0,30,NA,NA,NA,NA,NA,0.6538461538461537,NA,3.923076923076923,NA,NA,NA,NA,NA,NA,NA,0.8584943725693879,1.3584905660377358,0.7846153846153846,168,4.166666666666667,13.375648960857628,23.91,6.62,67.06,16.46,10.45,35.24,28.77,19.98,11.06,17.07,236.62435103914237
13658-1,13658-1-01,0,0,1,6,1,0,0,0,0,3,3,1,1,2,1,0,3,48.666666666666664,1,1,1,0,0,0,1,58,45-65,2,secundaria,0,0,0,0,0,1,centro,11,Biobío,0,0,NA,Inactiva(o),NA,NA,NA,5,4,4,NA,NA,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,112.5,37.5,0,0,112.5,37.5,0,0,0.01,0,0,13.33,6.95,4.11,0,0.9,2.7,3.09,0,7.63,10.16,13.99,60.63000000000001,0,19.74,0,3.57,7.58,0,7.92,0,0,0,3.5,2.19,0,0,0,0,0,0,0.01,0,0.01,NA,NA,NA,NA,NA,NA,0.875912408759124,NA,2.6277372262773726,NA,NA,NA,NA,NA,NA,NA,1.0909090909090908,1.031989626101682,1.051094890510949,167.99999999999997,NA,-0,0,0,0,0,0,0,0,0,0,0,0
13663-1,13663-1-02,0,0,5,6,2,1,0,1,1,5,5,3,2,1,0,0,6,27.833333333333332,1,1,1,0,0,0,1,50,45-65,1,secundaria,0,0,0,0,0,2,centro,11,Biobío,0,0,NA,Inactiva(o),NA,NA,NA,4,5,5,NA,NA,2,2,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,240,27.5,0,0,3.89,0,0.05,12.18,3.51,2.76,0,2.77,14.31,3.04,0,0,2.82,20.25,56.32,0,23.53,10.95,1.47,1.99,0.04,5.34,0,0,0,0,2.78,0,0,0,3.94,0,3.94,0,0,0,NA,NA,NA,NA,NA,NA,1.2244897959183672,NA,11.020408163265305,NA,NA,NA,NA,NA,NA,NA,1.006993006993007,1.3243754052450785,1.4693877551020407,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
13663-1,13663-1-05,1,0,5,6,7,1,0,1,1,5,5,3,2,1,0,0,6,27.833333333333332,0,1,1,0,0,0,1,24,12-24,1,secundaria,1,1,10,3,2,2,centro,11,Biobío,0.12121212121212122,0,1,Ocupada(o),2,3,3,5,5,5,2,2,2,2,2,1,2,2,NA,NA,NA,NA,NA,1,1,1,20,20,0,0,0,0,9.090909090909092,29.09,240,29.015151515151516,0,10,17.05,0,0,3.2,2.34,0.04,0,0,1.3,0.02,0,0,5.79,12.73,55.14999999999999,6.58,22.93,1.61,0.48,5.07,0.95,15.47,2.05,0,0,0,5.24,0,0,0,17.05,0,17.05,0,0,0,8,NA,NA,NA,NA,NA,NA,NA,0.3723522853957636,NA,NA,NA,NA,NA,NA,NA,0.7461139896373058,0.8749613406838188,2.234113712374582,167.99999999999997,2,-5.278240970793769,13.25,0.9,5.87,1.78,2.06,4.15,3.32,1.25,0.58,1.21,34.36824097079377
13665-1,13665-1-02,0,0,4,7,2,0,0,0,1,3,2,1,1,1,0,0,3,36,1,1,1,0,0,0,1,46,45-65,1,técnica,0,0,0,0,0,1,centro,10,Ñuble,0,0,NA,Desocupada(o),NA,NA,NA,4,4,85,NA,NA,2,85,2,2,3,85,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,87.5,29.166666666666668,0,0,0,0,0,12.93,9.54,1.1,5.82,0,0.98,8.93,0,41.52,3.89,11.36,46.19,0,2.32,0,14.38,3.25,0.35,4.55,0,0,0,0,0.89,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.8823529411764706,NA,NA,NA,NA,NA,NA,NA,1.2229377257179983,1.3714285714285714,1.0588235294117647,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
13666-1,13666-1-02,1,0,4,6,2,0,0,0,0,2,2,2,2,2,0,0,2,28.5,0,1,1,0,0,0,1,28,25-44,2,técnica,0,1,45,8,5,4,sur,14,Los Lagos,0.3670886075949367,0,3,Ocupada(o),1,3,2,4,3,NA,1,NA,1,3,1,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,145,145,0,0,0,0,9.177215189873417,154.18,420,202.08860759493672,0,45,0,0,0,9.88,2.58,1.12,0,0,0,10.1,0,0,7.84,9.47,51,0,2.82,0,0.7,13.47,0,8.29,5.73,0,0,0,0,0,0,0,0,0,0,0,0,0,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8899876390605687,1.054616539961325,0.8602150537634408,168,3.2222222222222223,-7.7897958707215205,14.23,4.3,41.68,12.11,9,26.58,18.15,15.34,7.95,12.61,161.96979587072153
13667-1,13667-1-01,0,0,5,6,1,0,0,0,0,1,2,1,0,0,1,0,2,66,1,0,0,0,1,1,0,80,66+,1,primaria,0,0,0,0,0,4,sur,14,Los Lagos,0.7060518731988472,0,NA,Inactiva(o),NA,NA,NA,5,4,NA,NA,NA,3,85,2,2,2,85,NA,NA,NA,NA,NA,NA,NA,NA,0,0,122.5,347,173.5,86.75,244.99999999999997,367.5,520.5,209.25,1878000,0,0,0.02,0,5.37,1.2,0.01,7.03,0.02,0.35,0.11,0,0.1,10,13.14,79.38,0,27.13,0,3.81,20.17,0,0,0,0,0,0,0.16,0,0,0,0,0.02,0.02,0.02,0,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2151898734177216,1.370867765152579,1.2360515021459229,168,NA,101.7007583620003,57.6,6.67,59.91,22.68,39.47,31.19,23.56,15.77,1.85,7.12,265.79924163799967
13669-1,13669-1-04,0,0,2,6,3,0,0,0,1,4,3,2,2,4,0,0,4,28.75,0,0,0,0,0,0,0,17,12-24,1,técnica,1,0,0,0,0,4,norte,2,Tarapacá,0,0,NA,Inactiva(o),NA,NA,NA,4,4,4,NA,1,3,3,3,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,500,125,0,0,0,0,0,0.25,0.25,0.12,0.02,0,0.45,3.74,0,0,2.62,4.85,52.67999999999999,49,4.75,36.42,1.14,6.33,0.35,3.02,0,0.88,0,0,1.13,0,0,0,0,0,0,0,0,0,NA,NA,42.04379562043796,NA,NA,NA,NA,NA,0.26277372262773724,NA,NA,NA,NA,NA,NA,NA,1.469387755102041,1.363026676686435,1.051094890510949,168.00000000000003,NA,0,0,0,0,0,0,0,0,0,0,0,0
13671-1,13671-1-01,1,0,1,7,1,0,0,0,0,1,1,1,1,1,0,0,1,41,0,0,0,1,1,1,0,41,25-44,3,universitaria,0,1,20,5,4,2,metropolitana,7,Región Metropolitana de Santiago,1,1,1,Ocupada(o),1,1,1,4,NA,NA,2,NA,2,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125,125,0,125,250,250,125,250,250,250,500000,20,0,0,0.01,10.34,5.95,2.99,0.2,0.88,1.87,3.46,0.03,10.09,3.09,7.01,44.49000000000001,0,26.8,0.54,2.36,13.79,3.07,7.78,0.69,0,0,0,2.56,0,0,0,0,0,0,0.01,0,0,20,NA,NA,NA,NA,NA,NA,NA,1.639344262295082,NA,NA,NA,NA,NA,NA,NA,0.9825570870785078,0.9028213166144201,1.2295081967213115,168,6.25,-5.381203406529466,51.64,7.94,71.91,15.8,19.17,26.62,23.19,18.14,2.9,18.08,255.38120340652947
13672-1,13672-1-01,0,0,4,7,1,0,0,0,0,0,2,2,0,0,2,0,2,73,0,1,1,0,0,0,1,68,66+,1,ninguna,0,0,0,0,0,3,centro,10,Ñuble,0.56,0,NA,Inactiva(o),NA,NA,NA,3,4,NA,NA,NA,3,2,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,0,0,70,250,125,62.5,140,210,375,132.5,1280000,0,0,0,0.09,19.69,10.72,1.66,0,0,0,5.92,0,0,14.96,12.75,81.65,0,5.57,0,0.56,14.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0105263157894737,1.5567567567567568,1.591160220994475,168,NA,63.01686659376712,47.87,3.5,26.62,12.21,20.81,12.36,12.39,6.58,0.45,4.17,146.98313340623287
