id_hog,id_persona,es_trabajador,es_familia,dia_semana,dia_fin_semana,parentesco,n_menores_0_4,n_menores_5_14,n_nna,n_menores_18,n_personas_15_65,n_mayores,n_tiempo,n_trabajadores,n_profesionales,n_tercera_edad,hay_tercera_edad,n_personas,edad_promedio,tiene_hijos,en_pareja,vive_pareja,servicio_domestico,ayuda_cercanos,fuentes_externas,sexo,edad_anios,tramo_edad,NSE,nivel_escolaridad,estudia,trabaja,horas_trabajo_contratadas,horas_trabajo_habituales,dias_trabajo_semana,quintil,macrozona,region_ord,glosa_region,prop_ing_hogar,teletrabaja,jornada_laboral,cae,ocup_form,cise,ciuo_agrupada,bs1,bs2,bs3,bs4,bs5,bs6,bs7,bs8,bs9,bs10,bs11,bs12,bs13,bs14,bs15,bs16,bs17,bs18,bs19,ing_ocuppal,ing_trab,ing_jub_aps,ing_g,ing_t_hogar,ing_t_pc,ing_gpp,ing_personal,ingreso_hogar,income_person_week,I,t_paid_work,t_domestic_work,t_care_work,t_unpaid_voluntary,t_education,t_leisure,t_personal_care,t_meals,t_sleep,t_commute1,t_commute2,Tw,Tf_social,Tf_hobbies,Tf_read,Tf_listen,Tf_watch,Tf_computer,Tc_meals,Tc_sleep,Tc_other,t_tcnr_0_4,t_tcnr_5_14,t_tcnr_nna,t_tcnr_15_65,t_tcnr_66,t_tcnr_psdf,t_total,temp,w,savings,total_expenses,Ef_food,Ef_recreation,Ef_restaurants,Ef_communications,Ef_clothing,Ec_cuentas,Ec_hogar,Ec_salud,Ec_transporte,Ec_educacion
09970-1,09970-1-02,0,0,3,6,9,0,0,0,0,3,3,3,1,1,1,0,3,43.333333333333336,0,0,0,0,0,0,0,60,45-65,2,primaria,0,0,0,0,0,2,norte,2,Tarapacá,0,0,NA,Inactiva(o),NA,NA,NA,4,4,4,NA,NA,3,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,175,58.333333333333336,0,0,4.27,0,9.12,0,58.1,3.4,12.09,79.24000000000001,0,1.78,0,39.9,0.55,0.55,0.02,15.98,1.11,12.09,79.24000000000001,18.56,0,0,0,0,0,0,168,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
09970-1,09970-1-03,0,0,3,6,3,0,0,0,0,3,3,3,1,1,1,0,3,43.333333333333336,0,0,0,0,0,0,1,22,12-24,2,técnica,0,0,0,0,0,2,norte,2,Tarapacá,0,0,NA,Desocupada(o),NA,NA,NA,3,5,5,NA,NA,2,2,2,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,175,58.333333333333336,0,0,19.37,0,3.91,0,49.58,17.48,10.48,67.17999999999999,0,0,0,15.51,0,1.96,7.26,17.84,7.01,10.48,67.17999999999999,40.77,0,0,0,0,0,0,168,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
09972-1,09972-1-01,1,0,2,7,1,0,0,0,0,1,1,1,1,1,0,0,1,36,0,0,0,1,0,1,1,36,25-44,3,universitaria,0,1,40,8,5,5,sur,13,Los Ríos,1,0,2,Ocupada(o),1,3,2,5,NA,NA,1,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,900,0,95.75,995.75,995.75,95.75,995.75,995.75,995.75,383000,40,2.05,0.07,0.05,0,54.02,10.08,7.42,48.099999999999994,6.21,0,40,13.03,0.03,5.08,0,11.26,24.64,7.42,48.099999999999994,18.46,0,0.07,0.07,0,0,0,168,168,22.5,249.14587350156552,746.6041264984344,60.76,95.24,49.35,61.54,25.05,162.83,68.62,65.08,121.56,36.57
09973-1,09973-1-03,1,0,2,7,12,0,0,0,0,3,3,1,3,0,0,0,3,39,0,0,0,0,0,0,1,30,25-44,3,secundaria,0,1,45,8,5,3,norte,5,Coquimbo,0.3333333333333333,0,3,Ocupada(o),2,3,3,4,4,4,2,NA,2,85,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,112.5,112.5,0,0,0,0,0,112.5,337.5,112.5,0,45,16.42,0,0,0,32.47,4.8,5.71,58.73999999999999,4.42,0.44,45,1.56,0,0.15,0,23.26,7.51,5.71,58.73999999999999,26.08,0,0,0,0,0,0,168.00000000000003,168,2.5,10.988480156150674,101.51151984384933,32.1,7.06,7.24,9.43,2.89,16.49,4.16,5.24,15.36,1.54
09977-1,09977-1-02,0,0,5,7,2,0,0,0,0,2,2,2,1,1,0,0,2,27,0,1,1,0,0,0,1,26,25-44,2,universitaria,0,0,0,0,0,3,norte,2,Tarapacá,0,0,NA,Inactiva(o),NA,NA,NA,2,2,NA,NA,NA,2,2,2,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,375,187.5,0,0,44.4,0.5,0,0,41.51,10.16,13.5,57.47,0.08,0.38,0,24.39,2.01,0,1.04,7.58,6.49,13.5,57.47,55.52,0,0.5,0.5,0,0,0,168,168,NA,0,0,0,0,0,0,0,0,0,0,0,0
09978-1,09978-1-01,1,1,1,7,1,0,1,1,1,4,5,5,3,3,1,0,6,42.5,1,1,1,0,1,1,0,53,45-65,2,técnica,0,1,45,8,6,4,centro,10,Ñuble,0.2469135802469136,0,3,Ocupada(o),2,2,5,4,4,4,2,NA,2,1,2,2,2,2,NA,NA,NA,NA,NA,1,1,1,100,100,0,60,405,67.5,14.814814814814813,114.81,465,69.96913580246914,240000,45,11.5,6.49,0.16,0,31.07,10.03,9.78,46.31000000000001,6.54,1.12,45,23.47,0,0.02,0,7.03,0.55,9.78,46.31000000000001,35.83,0,6.48,6.48,0,0,0,168,168,2.2222222222222223,-7.103014258982362,121.91301425898236,34.25,6.47,8.26,13.89,2.43,17.43,8.97,9.21,17.39,3.61
09978-1,09978-1-02,1,1,1,7,2,0,1,1,1,4,5,5,3,3,1,0,6,42.5,1,1,1,0,1,1,1,53,45-65,2,técnica,0,1,45,9,5,4,centro,10,Ñuble,0.2469135802469136,0,3,Ocupada(o),1,5,3,5,4,4,2,NA,1,2,2,2,2,2,1,1,1,1,1,NA,NA,NA,100,100,0,0,0,0,14.814814814814813,114.81,465,69.96913580246914,0,45,33.76,0.99,13.89,0,13.86,5.29,10.46,44.07,0.15,0.53,45,8.54,0,1.74,0,2.63,0.95,10.46,44.07,54.61,0,1.35,1.35,0,0.04,0.04,168,168,2.2222222222222223,-7.103014258982362,121.91301425898236,34.25,6.47,8.26,13.89,2.43,17.43,8.97,9.21,17.39,3.61
09978-1,09978-1-03,1,0,1,7,3,0,1,1,1,4,5,5,3,3,1,0,6,42.5,0,0,0,0,1,1,0,27,25-44,2,universitaria,0,1,45,8,6,4,centro,10,Ñuble,0.43209876543209874,0,3,Ocupada(o),1,3,1,4,3,3,2,NA,1,1,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,175,175,0,0,0,0,25.925925925925924,200.93,465,71.82098765432099,0,45,4.07,0.15,0.57,0,55.51,10.52,4.43,44.50999999999999,3.21,0.03,45,19.36,5.01,4.96,10.74,0.66,14.79,4.43,44.50999999999999,18.55,0,0.15,0.15,0,0,0,168,168,3.888888888888889,-12.430274953219131,213.36027495321915,59.93,11.32,14.46,24.31,4.26,30.51,15.7,16.11,30.43,6.32
09978-1,09978-1-04,0,0,1,7,3,0,1,1,1,4,5,5,3,3,1,0,6,42.5,0,0,0,0,1,1,0,23,12-24,2,secundaria,1,0,0,0,0,4,centro,10,Ñuble,0,0,NA,Inactiva(o),NA,NA,NA,4,4,4,NA,2,3,2,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,465,67.5,0,0,2.44,0,0,27.67,72.39,3.73,9.83,48.28000000000001,3.66,0,0,27.81,3.07,0,0,7.47,34.03,9.83,48.28000000000001,37.5,0,0,0,0,0,0,168,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
09979-1,09979-1-02,0,0,5,7,2,0,1,1,2,3,2,4,1,0,0,0,4,28,1,1,1,0,0,0,1,39,25-44,2,secundaria,0,0,0,0,0,2,sur,15,Aysén del General Carlos Ibañez del Campo,0,0,NA,Inactiva(o),NA,NA,NA,5,4,4,NA,NA,1,1,2,2,2,3,3,2,1,2,2,NA,NA,NA,0,0,0,0,0,0,0,0,210,42.5,0,0,31.5,11.53,0,0,47.89,6.43,15.86,54.76000000000001,0,0.03,0,12.84,0.2,5.88,0.63,12.99,15.36,15.86,54.76000000000001,49.48,0,11.53,11.53,0,0,10.01,168,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
09980-1,09980-1-02,0,0,1,6,2,0,0,0,0,1,2,1,0,0,2,0,2,67.5,0,1,1,0,0,0,1,62,45-65,1,secundaria,0,0,0,0,0,3,centro,9,Maule,0,0,NA,Inactiva(o),NA,NA,NA,5,5,NA,NA,NA,2,85,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,315,52.5,0,0,55.63,0,0.1,0,22.95,3.37,21.25,63.47999999999999,0,1.22,0,2.35,0,0.94,9.05,8.2,2.41,21.25,63.47999999999999,60.33,0,0,0,0,0,0,167.99999999999997,168,NA,0,0,0,0,0,0,0,0,0,0,0,0
09981-1,09981-1-03,0,0,5,6,3,0,2,2,2,2,2,2,2,0,0,0,4,25.5,0,0,0,0,0,0,0,14,12-24,2,primaria,1,0,0,0,0,2,centro,11,Biobío,0,0,NA,Menor de 15 años,NA,NA,NA,4,4,4,NA,1,1,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,206.5,50,0,0,7.2,0,0,54.63,17.18,4.28,16.55,64.45,3.71,0,0,6.58,2.96,0.37,2.74,2.19,2.34,16.55,64.45,69.83,0,0,0,0,0,0,168,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
09982-1,09982-1-01,1,0,3,6,1,0,0,0,0,3,3,3,3,3,1,0,3,41.333333333333336,1,0,0,0,0,0,1,62,45-65,3,universitaria,0,1,45,9,5,4,centro,9,Maule,0.6741573033707865,0,3,Ocupada(o),1,4,1,5,2,85,1,NA,2,85,3,1,3,85,NA,NA,NA,NA,NA,NA,NA,NA,300,300,0,0,445,148.33333333333334,0,300,445,148.33333333333334,0,45,20.37,0,0,0,42.27,9.19,8.61,38.93999999999998,3.62,0,45,13.46,7.56,1.57,0.11,16.89,2.68,8.61,38.93999999999998,33.18,0,0,0,0,0,0,168,168,6.666666666666667,-4.958705038961548,304.95870503896157,51.41,25.79,29.04,34.8,7.06,51.54,21.58,21.68,53.38,8.68
09982-1,09982-1-03,1,0,3,6,7,0,0,0,0,3,3,3,3,3,1,0,3,41.333333333333336,0,1,1,0,0,0,0,32,25-44,3,universitaria,0,1,58,10,6,4,centro,9,Maule,0.028089887640449437,1,4,Ocupada(o),2,2,1,2,3,85,1,NA,2,85,2,1,1,85,NA,NA,NA,NA,NA,NA,NA,NA,0,12.5,0,0,0,0,0,12.5,445,148.33333333333334,0,58,20.64,0.91,0.04,0,33.85,4.74,9.75,38.93999999999999,0,1.13,58,15.9,1.7,1.33,0.44,3.08,11.39,9.75,38.93999999999999,27.46,0,0,0,0.91,0,0,168,168,0.21551724137931033,-0.20661270995673117,12.706612709956731,2.14,1.07,1.21,1.45,0.29,2.15,0.9,0.9,2.22,0.36
09985-1,09985-1-01,1,1,2,6,1,0,2,2,2,2,2,1,2,2,0,0,4,21.75,1,1,1,0,0,0,1,35,25-44,3,universitaria,0,1,48,8,6,3,sur,16,Magallanes y la Antártica Chilena,0.5210022107590273,0,4,Ocupada(o),1,3,6,3,4,3,3,NA,1,1,1,1,2,2,NA,NA,NA,NA,NA,4,5,3,176.75,176.75,0,0,339.25,84.8125,0,176.75,339.25,84.8125,0,48,11.42,16.62,0,0,34.92,1.96,4.4,49.44,1.07,0.17,48,18.88,4.03,0.35,0,8.79,2.88,4.4,49.44,31.24,0,16.62,16.62,0,0,0,168,168,3.6822916666666665,-28.669067515498124,205.4190675154981,28.22,14.44,11.17,25.53,6.48,53.45,16.03,9.2,29.66,11.25
09986-1,09986-1-01,0,0,1,6,1,0,0,0,2,2,2,4,0,0,2,0,4,50.75,0,1,1,0,0,0,1,83,66+,2,ninguna,0,0,0,0,0,3,centro,11,Biobío,0.40711462450592883,0,NA,Inactiva(o),NA,NA,NA,4,3,4,NA,NA,2,1,1,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,51.5,253,126.5,31.625,103,154.5,379.5,57.375,1218000,0,31.66,0,0,0,40.77,10.51,12.66,72.4,0,0,0,10.84,0,0.02,2.47,27.44,0,12.66,72.4,42.16,0,0,0,0,0,0,168,168,NA,23.23377196328062,131.26622803671938,48.51,5.91,4.32,11.64,3.25,20.12,8,13.57,13.5,2.46
09986-1,09986-1-02,0,0,1,6,2,0,0,0,2,2,2,4,0,0,2,0,4,50.75,0,1,1,0,0,0,0,87,66+,2,primaria,0,0,0,0,0,3,centro,11,Biobío,0.5928853754940712,0,NA,Inactiva(o),NA,NA,NA,4,4,4,NA,NA,2,2,2,2,85,85,NA,NA,NA,NA,NA,NA,NA,NA,0,0,75,0,0,0,150,225,379.5,69.125,300000,0,2.34,0,0,0,57.38,11.22,16.3,80.76,0,0,0,1.72,0,0.37,12.83,42.39,0.07,16.3,80.76,13.56,0,0,0,0,0,0,167.99999999999997,168,NA,33.835590237787315,191.1644097622127,70.65,8.61,6.29,16.95,4.73,29.3,11.65,19.77,19.66,3.58
09986-1,09986-1-03,0,0,1,6,8,0,0,0,2,2,2,4,0,0,2,1,4,50.75,0,0,0,0,0,0,0,17,12-24,2,primaria,1,0,0,0,0,3,centro,11,Biobío,0,0,NA,Inactiva(o),NA,NA,NA,4,4,4,NA,2,2,2,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,379.5,31.625,0,0,0,0,0.01,54.68,28.56,4.32,6.78,68.89999999999999,4.75,0,0,8.51,3.45,0,0,2.21,14.39,6.78,68.89999999999999,63.77,0,0,0,0,0,0,168,168,NA,0,0,0,0,0,0,0,0,0,0,0,0
09987-1,09987-1-01,0,0,4,7,1,0,0,0,0,1,1,1,0,0,0,0,1,55,0,0,0,0,0,0,0,55,45-65,1,primaria,0,0,12,6,2,1,sur,13,Los Ríos,1,0,1,Ocupada(o),2,2,3,5,NA,NA,2,NA,2,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,20,0,45,65,65,45,65,65,65,180000,12,18.48,0,0,0,12.09,12.63,16.23,90.41000000000001,3.08,3.08,12,0.04,0,1.36,0.04,10.61,0.04,16.23,90.41000000000001,37.26,0,0,0,0,0,0,167.99999999999997,168,1.6666666666666667,-7.414179479856941,72.41417947985694,17.8,2.99,1.53,6.96,2.16,23.98,4.47,5.71,6.44,0.37
09989-1,09989-1-02,0,0,5,6,2,0,0,0,0,2,3,1,1,1,1,0,3,53.333333333333336,1,1,1,0,0,0,1,59,45-65,1,ninguna,0,0,0,0,0,3,sur,14,Los Lagos,0,0,NA,Inactiva(o),NA,NA,NA,4,4,4,NA,NA,2,85,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,330,43.333333333333336,0,0,40.37,1.74,38.56,0,13.65,2.65,19.93,51.1,0,0,0,6.73,0.03,0,0.04,6.61,0.25,19.93,51.1,83.32,0,0,0,0,1.74,1.32,167.99999999999997,168,NA,0,0,0,0,0,0,0,0,0,0,0,0
09990-1,09990-1-04,0,0,2,7,3,0,3,3,4,3,2,4,1,0,0,0,6,21.166666666666668,0,0,0,0,0,0,0,13,12-24,2,primaria,1,0,0,0,0,2,centro,8,Libertador General Bernardo O´Higgins,0,0,NA,Menor de 15 años,NA,NA,NA,4,3,5,NA,3,2,2,2,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,200,33.333333333333336,0,0,7.9,0,1.06,40.19,52.53,2,9.45,51.38999999999999,3.32,0.16,0,35.18,9.29,0.07,2.18,2.42,3.4,9.45,51.38999999999999,54.63,0,0,0,0,0,0,168,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
09991-1,09991-1-01,1,0,2,7,1,0,0,0,0,2,2,1,2,1,0,0,2,36.5,0,0,0,0,0,0,0,40,25-44,2,secundaria,0,1,45,8,5,2,centro,8,Libertador General Bernardo O´Higgins,0.4339622641509434,0,3,Ocupada(o),1,3,5,4,4,NA,1,NA,1,85,2,2,2,85,NA,NA,NA,NA,NA,NA,NA,NA,115,115,0,0,265,132.5,0,115,265,132.5,0,45,13.93,0,0,0,33.51,4.23,12.31,53.05999999999999,5.47,0.49,45,6.5,0,0,0.5,22.7,3.8,12.31,53.05999999999999,24.13,0,0,0,0,0,0,168,168,2.5555555555555554,4.597281246868729,110.40271875313127,25.57,7.52,6.18,11.98,3.96,24.49,6.23,7.21,15.67,1.61
09992-1,09992-1-03,1,0,1,6,3,0,0,0,0,3,3,3,2,0,1,0,3,39.666666666666664,0,0,0,0,0,0,0,25,25-44,2,secundaria,0,1,48,8,6,2,centro,8,Libertador General Bernardo O´Higgins,0.46017699115044247,0,4,Ocupada(o),1,3,3,3,4,4,3,NA,1,85,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,130,130,0,0,0,0,0,130,282.5,94.16666666666667,0,48,7.19,0,0,0,36.56,13.44,11.95,47.13,2.93,0.8,48,20.89,5.93,1.5,0,3.05,5.19,11.95,47.13,24.36,0,0,0,0,0,0,168,168,2.7083333333333335,14.104474679137745,115.89552532086225,37.69,6.49,4.67,11.31,3.87,20.59,5.23,8.12,16.32,1.61
09993-1,09993-1-01,1,0,4,7,1,0,0,0,0,3,3,3,3,3,0,0,3,34,1,0,0,0,0,0,1,56,45-65,2,técnica,0,1,48,8,6,3,sur,16,Magallanes y la Antártica Chilena,0.2893081761006289,0,4,Ocupada(o),1,3,3,4,2,4,3,NA,2,85,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,115,115,0,0,397.5,132.5,0,115,397.5,132.5,0,48,31.35,0.98,0,0,30.66,3.99,6.51,39.55000000000001,6.47,0.49,48,3.74,0,0,0,20,6.91,6.51,39.55000000000001,43.28,0,0,0,0.98,0,0,168,168,2.3958333333333335,5.229920374109192,109.7700796258908,16.03,8.12,7.27,14.26,2.66,27.69,7.31,5.36,17.79,3.27
09993-1,09993-1-02,1,0,4,7,3,0,0,0,0,3,3,3,3,3,0,0,3,34,0,0,0,0,0,0,0,24,12-24,2,técnica,0,1,48,8,6,3,sur,16,Magallanes y la Antártica Chilena,0.34591194968553457,0,4,Ocupada(o),1,3,3,4,3,2,3,NA,2,85,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,137.5,137.5,0,0,0,0,0,137.5,397.5,132.5,0,48,8.85,0,0,0,37.77,9.13,5.45,47.64,11.16,0,48,7.51,2.44,8.93,0,8.73,10.15,5.45,47.64,29.15,0,0,0,0,0,0,168,168,2.8645833333333335,6.253165664695773,131.24683433530421,19.17,9.71,8.69,17.05,3.19,33.11,8.74,6.41,21.27,3.91
09993-1,09993-1-03,1,0,4,7,3,0,0,0,0,3,3,3,3,3,0,0,3,34,0,0,0,0,0,0,0,22,12-24,2,técnica,0,1,48,8,6,3,sur,16,Magallanes y la Antártica Chilena,0.36477987421383645,0,4,Ocupada(o),1,3,3,4,3,85,2,NA,2,85,2,3,1,85,NA,NA,NA,NA,NA,NA,NA,NA,145,145,0,0,0,0,0,145,397.5,132.5,0,48,0.91,0,0,0,52.14,2.83,8.19,48.96,6.97,0,48,12.74,0,1.21,0,14.55,23.65,8.19,48.96,10.71,0,0,0,0,0,0,168,168,3.0208333333333335,6.594247428224634,138.40575257177537,20.22,10.24,9.16,17.98,3.36,34.92,9.21,6.76,22.43,4.12
09994-1,09994-1-02,0,0,1,6,2,1,1,2,2,2,2,3,1,2,0,0,4,21.5,1,1,1,1,0,1,0,36,25-44,2,técnica,1,0,0,0,0,4,norte,2,Tarapacá,0,0,NA,Inactiva(o),NA,NA,NA,2,4,2,NA,1,2,1,1,1,1,2,NA,NA,NA,NA,NA,3,NA,2,0,0,0,0,0,0,0,0,637.5,115.625,0,0,21.62,36.63,0,0,28.81,4.65,8.95,58.900000000000006,0,8.44,0,8.24,1.15,3.74,0.1,8.94,6.64,8.95,58.900000000000006,71.33,44.39,8.88,44.95,0,0,0,168,168,NA,0,0,0,0,0,0,0,0,0,0,0,0
09995-1,09995-1-01,0,0,4,7,1,0,0,0,0,0,1,1,1,1,1,0,1,68,0,0,0,0,0,0,0,68,66+,2,universitaria,0,1,0,0,0,1,norte,3,Antofagasta,1,0,NA,Inactiva(o),NA,NA,NA,5,NA,NA,NA,NA,2,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,50,100,50,50,100,150,150,150,600000,0,19.72,0,0.25,0.06,69.92,9.19,7.71,60.06999999999999,0.3,0.78,0,21.83,15.14,7.58,7.93,1.37,16.08,7.71,60.06999999999999,30.32,0,0,0,0,0,0,167.99999999999997,168,NA,44.81604261535331,105.18395738464669,35.1,3.81,4.6,9.98,2.21,27.76,6.71,7.45,7.37,0.2
09996-1,09996-1-01,1,0,1,6,1,0,0,0,1,2,1,2,1,0,0,0,2,31,1,0,0,0,0,0,1,47,45-65,1,secundaria,0,1,12,4,3,1,sur,16,Magallanes y la Antártica Chilena,1,0,1,Ocupada(o),2,3,3,4,4,NA,2,NA,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,45,45,0,51.75,96.75,48.375,51.75,96.75,96.75,48.375,207000,12,27.64,0,6.15,0,48.84,4.06,17.36,51.59,0.36,0,12,26.74,0.5,0.05,0.05,18.14,3.35,17.36,51.59,38.22,0,0,0,0,0,0,168,168,3.75,-37.904539737315055,134.65453973731505,30.47,6.71,3.9,13.64,5.04,43.95,6.38,6.83,15.36,2.39
09996-1,09996-1-02,0,0,1,6,3,0,0,0,1,2,1,2,1,0,0,0,2,31,0,0,0,0,0,0,1,15,12-24,1,primaria,1,0,0,0,0,1,sur,16,Magallanes y la Antártica Chilena,0,0,NA,Inactiva(o),NA,NA,NA,5,5,NA,NA,2,2,2,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,96.75,22.5,0,0,6.98,0,0,35.44,46.37,4.83,13.04,56.279999999999994,5.06,0,0,15.42,0,1.59,3.18,21.01,5.18,13.04,56.279999999999994,52.32,0,0,0,0,0,0,168,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
09998-1,09998-1-02,0,0,1,6,2,0,0,0,0,2,4,1,1,1,2,0,4,57.75,1,1,1,0,1,1,1,71,66+,1,ninguna,0,0,0,0,0,4,norte,5,Coquimbo,0.34920634920634924,0,NA,Inactiva(o),NA,NA,NA,4,4,4,NA,NA,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,55,0,0,0,92.53968253968253,147.54,422.5,62.50992063492063,220000,0,29.87,0,0,0,31.83,21.88,14.99,69.43,0,0,0,10.36,0,7.28,5.05,9.14,0,14.99,69.43,51.75,0,0,0,0,0,0,168,168,NA,11.429453945247623,136.11054605475238,45.78,7,8.57,12.44,2.45,20.49,8.8,13.4,15.22,1.97
09998-2,09998-2-01,1,1,1,6,1,0,0,0,1,4,3,4,2,2,0,0,4,33,1,1,1,0,0,0,0,46,45-65,1,técnica,0,1,40,8,6,1,norte,5,Coquimbo,1,0,2,Ocupada(o),1,3,3,3,4,4,2,NA,2,2,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,140,140,0,0,140,35,0,140,140,35,0,40,12.79,0.3,0,0,34.51,4.15,9.43,53.53000000000001,5.95,7.34,40,7.85,0,2.77,0.09,15.31,8.5,9.43,53.53000000000001,30.52,0,0,0,4.68,0,0,168,168,3.5,-80.920101787083,220.920101787083,66.86,8.59,18.45,26.86,4.05,49.59,10.38,7.84,21.6,6.7
09998-2,09998-2-03,0,0,1,6,2,0,0,0,1,4,3,4,2,2,0,0,4,33,1,1,1,0,0,0,1,51,45-65,1,primaria,0,0,0,0,0,1,norte,5,Coquimbo,0,0,NA,Inactiva(o),NA,NA,NA,4,4,4,NA,NA,2,2,2,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,140,35,0,0,38.87,0.49,4.93,0,29.45,9.94,8.83,68.8,6.48,0.21,0,12.7,0,4.89,0,10.14,1.71,8.83,68.8,60.92,0,0,0,0.49,0,0.49,168.00000000000003,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
09998-2,09998-2-04,0,0,1,6,3,0,0,0,1,4,3,4,2,2,0,0,4,33,0,0,0,0,0,0,1,15,12-24,1,primaria,1,0,0,0,0,1,norte,5,Coquimbo,0,0,NA,Inactiva(o),NA,NA,NA,4,4,4,NA,3,2,2,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,140,35,0,0,4.71,0,3.21,0,69.33,6.64,4.65,79.46,0,0,0,6.99,49.06,2.52,0,6.99,3.77,4.65,79.46,14.57,0,0,0,0,0,0,167.99999999999997,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
09999-1,09999-1-03,1,0,5,6,3,0,2,2,2,3,4,5,1,2,2,1,6,37.5,0,0,0,0,0,0,1,43,25-44,2,universitaria,0,1,40,8,5,5,norte,2,Tarapacá,0.35211267605633806,1,2,Ocupada(o),2,2,1,4,4,4,2,NA,2,85,2,2,2,2,NA,NA,NA,NA,NA,1,1,1,125,125,0,0,0,0,161.97183098591546,286.97,815,86.16197183098592,0,40,10.25,2.46,0.03,0,32.49,5.14,14.69,62.23999999999999,0,0.7,40,7.18,0,2.39,0.07,7.58,15.27,14.69,62.23999999999999,18.59,0,2.46,2.46,0,0,0,168,168,3.125,17.243530588934185,269.72646941106586,55.02,17.69,26.23,24.14,4.46,29.45,22.88,19.48,33.94,36.43
10000-1,10000-1-02,0,0,5,7,2,0,0,0,0,2,3,2,2,2,3,0,3,67,0,1,1,0,0,0,1,65,45-65,2,primaria,0,0,0,0,0,5,norte,5,Coquimbo,0.053708439897698204,0,NA,Inactiva(o),NA,NA,NA,4,4,4,NA,NA,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,52.5,0,0,0,5.639386189258312,58.14,1082.5,327.7131287297528,210000,0,19.09,0,0,0,71.57,13.81,12.88,49.2,0,1.45,0,14.94,1.06,0,27.65,23.49,4.44,12.88,49.2,34.36,0,0,0,0,0,0,168,168,NA,15.814440697259435,42.325559302740565,8.24,3.33,5.01,4.1,0.6,5.87,4.41,4.59,5.47,0.71
10003-1,10003-1-01,0,0,4,7,1,0,0,0,0,0,1,1,0,1,1,0,1,83,0,0,0,1,1,1,1,83,66+,3,universitaria,0,0,0,0,0,5,centro,6,Valparaíso,1,0,NA,Inactiva(o),NA,NA,NA,5,NA,NA,NA,NA,2,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,90.5,1181,1090.5,1090.5,1181,1271.5,1271.5,1271.5,5086000,0,11.46,0,0,0,81.39,11.63,12.05,51.47,0,0,0,34.63,1.01,6.83,1.01,36.9,1.01,12.05,51.47,23.09,0,0,0,0,0,0,168.00000000000003,168,NA,475.0197075024495,796.4802924975505,142.82,60.21,37.47,59.65,15.87,116.03,105.47,172.21,82.65,4.11
